_id,Date,Consumption,Wind,Solar,Wind+Solar
666b079b0d1be4cb9ba07136,2006-02-23,1523.4910000000002,,,
666b079b0d1be4cb9ba07137,2006-02-24,1507.2350000000004,,,
666b079b0d1be4cb9ba07138,2006-02-25,1309.603,,,
666b079b0d1be4cb9ba07139,2006-02-26,1204.7659999999998,,,
666b079b0d1be4cb9ba0713a,2006-02-27,1444.8990000000001,,,
666b079b0d1be4cb9ba0713b,2006-02-28,1507.4899999999998,,,
666b079b0d1be4cb9ba0713c,2006-03-01,1531.1729999999998,,,
666b079b0d1be4cb9ba0713d,2006-03-02,1539.9510000000002,,,
666b079b0d1be4cb9ba0713e,2006-03-03,1510.8839999999998,,,
666b079b0d1be4cb9ba0713f,2006-03-04,1323.303,,,
666b079b0d1be4cb9ba07140,2006-03-05,1220.395,,,
666b079b0d1be4cb9ba07141,2006-03-06,1502.1910000000003,,,
666b079b0d1be4cb9ba07142,2006-03-07,1514.0119999999997,,,
666b079b0d1be4cb9ba07143,2006-03-08,1545.834,,,
666b079b0d1be4cb9ba07144,2006-03-09,1498.4439999999997,,,
666b079b0d1be4cb9ba07145,2006-03-10,1475.327,,,
666b079b0d1be4cb9ba07146,2006-03-11,1320.3680000000002,,,
666b079b0d1be4cb9ba07147,2006-03-12,1218.4070000000002,,,
666b079b0d1be4cb9ba07148,2006-03-13,1494.832,,,
666b079b0d1be4cb9ba07149,2006-03-14,1514.066,,,
666b079b0d1be4cb9ba0714a,2006-03-15,1518.04,,,
666b079b0d1be4cb9ba0714b,2006-03-16,1516.898,,,
666b079b0d1be4cb9ba0714c,2006-03-17,1495.324,,,
666b079b0d1be4cb9ba0714d,2006-03-18,1280.717,,,
666b079b0d1be4cb9ba0714e,2006-03-19,1160.078,,,
666b079b0d1be4cb9ba0714f,2006-03-20,1446.238,,,
666b079b0d1be4cb9ba07150,2006-03-21,1470.3400000000001,,,
666b079b0d1be4cb9ba07151,2006-03-22,1471.6670000000001,,,
666b079b0d1be4cb9ba07152,2006-03-23,1456.0159999999998,,,
666b079b0d1be4cb9ba07153,2006-03-24,1444.75,,,
666b079b0d1be4cb9ba07154,2006-03-25,1231.0670000000002,,,
666b079b0d1be4cb9ba07155,2006-03-26,1116.743,,,
666b079b0d1be4cb9ba07156,2006-03-27,1400.9820000000002,,,
666b079b0d1be4cb9ba07157,2006-03-28,1435.1520000000003,,,
666b079c0d1be4cb9ba07158,2006-03-29,1438.405,,,
666b079c0d1be4cb9ba07159,2006-03-30,1457.454,,,
666b079c0d1be4cb9ba0715a,2006-03-31,1429.0659999999998,,,
666b079c0d1be4cb9ba0715b,2006-04-01,1207.7690000000002,,,
666b079c0d1be4cb9ba0715c,2006-04-02,1110.0260000000003,,,
666b079c0d1be4cb9ba0715d,2006-04-03,1422.7889999999998,,,
666b079c0d1be4cb9ba0715e,2006-04-04,1436.6990000000003,,,
666b079c0d1be4cb9ba0715f,2006-04-05,1447.798,,,
666b079c0d1be4cb9ba07160,2006-04-06,1432.8529999999996,,,
666b079c0d1be4cb9ba07161,2006-04-07,1394.9799999999998,,,
666b079c0d1be4cb9ba07162,2006-04-08,1195.9589999999998,,,
666b079c0d1be4cb9ba07163,2006-04-09,1104.106,,,
666b079c0d1be4cb9ba07164,2006-04-10,1408.1689999999996,,,
666b079c0d1be4cb9ba07165,2006-04-11,1419.3009999999997,,,
666b079c0d1be4cb9ba07166,2006-04-12,1425.7119999999998,,,
666b079c0d1be4cb9ba07167,2006-04-13,1415.542,,,
666b079c0d1be4cb9ba07168,2006-04-14,1118.3960000000002,,,
666b079c0d1be4cb9ba07169,2006-04-15,1086.018,,,
666b079c0d1be4cb9ba0716a,2006-04-16,986.8750000000001,,,
666b079c0d1be4cb9ba0716b,2006-04-17,1009.0939999999999,,,
666b079c0d1be4cb9ba0716c,2006-04-18,1349.563,,,
666b079c0d1be4cb9ba0716d,2006-04-19,1368.456,,,
666b079c0d1be4cb9ba0716e,2006-04-20,1362.2169999999999,,,
666b079c0d1be4cb9ba0716f,2006-04-21,1333.266,,,
666b079c0d1be4cb9ba07170,2006-04-22,1152.9429999999998,,,
666b079c0d1be4cb9ba07171,2006-04-23,1042.414,,,
666b079c0d1be4cb9ba07172,2006-04-24,1345.851,,,
666b079c0d1be4cb9ba07173,2006-04-25,1359.8059999999998,,,
666b079c0d1be4cb9ba07174,2006-04-26,1374.3220000000001,,,
666b079c0d1be4cb9ba07175,2006-04-27,1384.681,,,
666b079c0d1be4cb9ba07176,2006-04-28,1362.57,,,
666b079c0d1be4cb9ba07177,2006-04-29,1167.24,,,
666b079c0d1be4cb9ba07178,2006-04-30,1026.352,,,
666b079c0d1be4cb9ba07179,2006-05-01,986.698,,,
666b079c0d1be4cb9ba0717a,2006-05-02,1329.8210000000004,,,
666b079c0d1be4cb9ba0717b,2006-05-03,1348.1879999999999,,,
666b079c0d1be4cb9ba0717c,2006-05-04,1348.3429999999998,,,
666b079c0d1be4cb9ba0717d,2006-05-05,1330.5199999999998,,,
666b079c0d1be4cb9ba0717e,2006-05-06,1115.442,,,
666b079c0d1be4cb9ba0717f,2006-05-07,998.308,,,
666b079c0d1be4cb9ba07180,2006-05-08,1321.7820000000004,,,
666b079c0d1be4cb9ba07181,2006-05-09,1353.2289999999998,,,
666b079c0d1be4cb9ba07182,2006-05-10,1351.3999999999999,,,
666b079c0d1be4cb9ba07183,2006-05-11,1337.502,,,
666b079c0d1be4cb9ba07184,2006-05-12,1320.006,,,
666b079c0d1be4cb9ba07185,2006-05-13,1123.9260000000002,,,
666b079c0d1be4cb9ba07186,2006-05-14,1010.2840000000001,,,
666b079c0d1be4cb9ba07187,2006-05-15,1317.8490000000002,,,
666b079c0d1be4cb9ba07188,2006-05-16,1360.65,,,
666b079c0d1be4cb9ba07189,2006-05-17,1346.0980000000002,,,
666b079c0d1be4cb9ba0718a,2006-05-18,1365.406,,,
666b079c0d1be4cb9ba0718b,2006-05-19,1348.465,,,
666b079c0d1be4cb9ba0718c,2006-05-20,1175.2729999999997,,,
666b079c0d1be4cb9ba0718d,2006-05-21,1050.17,,,
666b079c0d1be4cb9ba0718e,2006-05-22,1358.0819999999999,,,
666b079c0d1be4cb9ba0718f,2006-05-23,1374.4950000000001,,,
666b079c0d1be4cb9ba07190,2006-05-24,1339.5649999999998,,,
666b079c0d1be4cb9ba07191,2006-05-25,1053.351,,,
666b079c0d1be4cb9ba07192,2006-05-26,1213.465,,,
666b079c0d1be4cb9ba07193,2006-05-27,1108.266,,,
666b079c0d1be4cb9ba07194,2006-05-28,1065.343,,,
666b079c0d1be4cb9ba07195,2006-05-29,1349.2470000000003,,,
666b079c0d1be4cb9ba07196,2006-05-30,1376.794,,,
666b079c0d1be4cb9ba07197,2006-05-31,1380.175,,,
666b079c0d1be4cb9ba07198,2006-06-01,1367.7510000000002,,,
666b079c0d1be4cb9ba07199,2006-06-02,1323.2310000000002,,,
666b079c0d1be4cb9ba0719a,2006-06-03,1100.889,,,
666b079c0d1be4cb9ba0719b,2006-06-04,955.373,,,
666b079c0d1be4cb9ba0719c,2006-06-05,975.6320000000001,,,
666b079c0d1be4cb9ba0719d,2006-06-06,1306.362,,,
666b079c0d1be4cb9ba0719e,2006-06-07,1325.818,,,
666b079c0d1be4cb9ba0719f,2006-06-08,1328.5460000000003,,,
666b079c0d1be4cb9ba071a0,2006-06-09,1311.7839999999999,,,
666b079c0d1be4cb9ba071a1,2006-06-10,1114.5270000000003,,,
666b079c0d1be4cb9ba071a2,2006-06-11,1004.853,,,
666b079c0d1be4cb9ba071a3,2006-06-12,1329.591,,,
666b079c0d1be4cb9ba071a4,2006-06-13,1356.201,,,
666b079c0d1be4cb9ba071a5,2006-06-14,1352.0120000000002,,,
666b079c0d1be4cb9ba071a6,2006-06-15,1140.329,,,
666b079c0d1be4cb9ba071a7,2006-06-16,1254.9540000000002,,,
666b079c0d1be4cb9ba071a8,2006-06-17,1103.6199999999997,,,
666b079c0d1be4cb9ba071a9,2006-06-18,1007.067,,,
666b079c0d1be4cb9ba071aa,2006-06-19,1351.9890000000003,,,
666b079c0d1be4cb9ba071ab,2006-06-20,1369.8549999999998,,,
666b079c0d1be4cb9ba071ac,2006-06-21,1372.4890000000005,,,
666b079c0d1be4cb9ba071ad,2006-06-22,1360.5940000000003,,,
666b079c0d1be4cb9ba071ae,2006-06-23,1316.964,,,
666b079c0d1be4cb9ba071af,2006-06-24,1114.3859999999997,,,
666b079c0d1be4cb9ba071b0,2006-06-25,1028.8690000000001,,,
666b079c0d1be4cb9ba071b1,2006-06-26,1345.3790000000004,,,
666b079c0d1be4cb9ba071b2,2006-06-27,1352.603,,,
666b079c0d1be4cb9ba071b3,2006-06-28,1340.0420000000001,,,
666b079c0d1be4cb9ba071b4,2006-06-29,1343.6370000000002,,,
666b079c0d1be4cb9ba071b5,2006-06-30,1298.103,,,
666b079c0d1be4cb9ba071b6,2006-07-01,1106.618,,,
666b079c0d1be4cb9ba071b7,2006-07-02,997.8960000000004,,,
666b079c0d1be4cb9ba071b8,2006-07-03,1327.143,,,
666b079c0d1be4cb9ba071b9,2006-07-04,1356.526,,,
666b079c0d1be4cb9ba071ba,2006-07-05,1377.781,,,
666b079c0d1be4cb9ba071bb,2006-07-06,1377.99,,,
666b079c0d1be4cb9ba071bc,2006-07-07,1360.061,,,
666b079c0d1be4cb9ba071bd,2006-07-08,1138.65,,,
666b079c0d1be4cb9ba071be,2006-07-09,1018.4230000000001,,,
666b079c0d1be4cb9ba071bf,2006-07-10,1335.241,,,
666b079c0d1be4cb9ba071c0,2006-07-11,1360.2079999999996,,,
666b079c0d1be4cb9ba071c1,2006-07-12,1358.2259999999999,,,
666b079c0d1be4cb9ba071c2,2006-07-13,1361.493,,,
666b079c0d1be4cb9ba071c3,2006-07-14,1324.4589999999998,,,
666b079c0d1be4cb9ba071c4,2006-07-15,1093.7009999999998,,,
666b079c0d1be4cb9ba071c5,2006-07-16,993.2890000000001,,,
666b079c0d1be4cb9ba071c6,2006-07-17,1305.2459999999999,,,
666b079c0d1be4cb9ba071c7,2006-07-18,1333.029,,,
666b079c0d1be4cb9ba071c8,2006-07-19,1342.7080000000003,,,
666b079c0d1be4cb9ba071c9,2006-07-20,1351.8229999999999,,,
666b079c0d1be4cb9ba071ca,2006-07-21,1333.344,,,
666b079c0d1be4cb9ba071cb,2006-07-22,1136.6999999999998,,,
666b079c0d1be4cb9ba071cc,2006-07-23,1025.4080000000001,,,
666b079c0d1be4cb9ba071cd,2006-07-24,1330.5569999999998,,,
666b079c0d1be4cb9ba071ce,2006-07-25,1349.825,,,
666b079c0d1be4cb9ba071cf,2006-07-26,1356.6890000000003,,,
666b079c0d1be4cb9ba071d0,2006-07-27,1348.6490000000001,,,
666b079c0d1be4cb9ba071d1,2006-07-28,1327.514,,,
666b079c0d1be4cb9ba071d2,2006-07-29,1122.14,,,
666b079c0d1be4cb9ba071d3,2006-07-30,1010.922,,,
666b079c0d1be4cb9ba071d4,2006-07-31,1289.9260000000002,,,
666b079c0d1be4cb9ba071d5,2006-08-01,1303.0479999999998,,,
666b079c0d1be4cb9ba071d6,2006-08-02,1291.2190000000003,,,
666b079c0d1be4cb9ba071d7,2006-08-03,1284.0890000000002,,,
666b079c0d1be4cb9ba071d8,2006-08-04,1262.6449999999998,,,
666b079c0d1be4cb9ba071d9,2006-08-05,1087.2450000000001,,,
666b079c0d1be4cb9ba071da,2006-08-06,994.466,,,
666b079c0d1be4cb9ba071db,2006-08-07,1268.803,,,
666b079c0d1be4cb9ba071dc,2006-08-08,1286.8389999999995,,,
666b079c0d1be4cb9ba071dd,2006-08-09,1285.6599999999999,,,
666b079c0d1be4cb9ba071de,2006-08-10,1294.0770000000002,,,
666b079c0d1be4cb9ba071df,2006-08-11,1274.9889999999996,,,
666b079c0d1be4cb9ba071e0,2006-08-12,1088.709,,,
666b079c0d1be4cb9ba071e1,2006-08-13,985.9589999999998,,,
666b079c0d1be4cb9ba071e2,2006-08-14,1266.8439999999998,,,
666b079c0d1be4cb9ba071e3,2006-08-15,1282.2200000000003,,,
666b079c0d1be4cb9ba071e4,2006-08-16,1292.058,,,
666b079c0d1be4cb9ba071e5,2006-08-17,1298.8369999999995,,,
666b079c0d1be4cb9ba071e6,2006-08-18,1290.8690000000004,,,
666b079c0d1be4cb9ba071e7,2006-08-19,1095.066,,,
666b079c0d1be4cb9ba071e8,2006-08-20,1023.166,,,
666b079c0d1be4cb9ba071e9,2006-08-21,1320.274,,,
666b079c0d1be4cb9ba071ea,2006-08-22,1341.316,,,
666b079c0d1be4cb9ba071eb,2006-08-23,1325.5449999999998,,,
666b079c0d1be4cb9ba071ec,2006-08-24,1330.9239999999998,,,
666b079c0d1be4cb9ba071ed,2006-08-25,1323.755,,,
666b079c0d1be4cb9ba071ee,2006-08-26,1126.4950000000001,,,
666b079c0d1be4cb9ba071ef,2006-08-27,1032.3190000000002,,,
666b079c0d1be4cb9ba071f0,2006-08-28,1344.455,,,
666b079c0d1be4cb9ba071f1,2006-08-29,1353.8849999999998,,,
666b079c0d1be4cb9ba071f2,2006-08-30,1373.313,,,
666b079c0d1be4cb9ba071f3,2006-08-31,1347.763,,,
666b079c0d1be4cb9ba071f4,2006-09-01,1339.4679999999998,,,
666b079c0d1be4cb9ba071f5,2006-09-02,1138.742,,,
666b079c0d1be4cb9ba071f6,2006-09-03,1093.767,,,
666b079c0d1be4cb9ba071f7,2006-09-04,1400.634,,,
666b079c0d1be4cb9ba071f8,2006-09-05,1398.368,,,
666b079c0d1be4cb9ba071f9,2006-09-06,1394.28,,,
666b079c0d1be4cb9ba071fa,2006-09-07,1403.4,,,
666b079c0d1be4cb9ba071fb,2006-09-08,1365.0609999999997,,,
666b079c0d1be4cb9ba071fc,2006-09-09,1135.574,,,
666b079c0d1be4cb9ba071fd,2006-09-10,1047.285,,,
666b079c0d1be4cb9ba071fe,2006-09-11,1379.243,,,
666b079c0d1be4cb9ba071ff,2006-09-12,1396.3030000000003,,,
666b079c0d1be4cb9ba07200,2006-09-13,1398.3210000000001,,,
666b079c0d1be4cb9ba07201,2006-09-14,1400.087,,,
666b079c0d1be4cb9ba07202,2006-09-15,1397.504,,,
666b079c0d1be4cb9ba07203,2006-09-16,1188.876,,,
666b079c0d1be4cb9ba07204,2006-09-17,1064.3529999999998,,,
666b079c0d1be4cb9ba07205,2006-09-18,1390.8629999999996,,,
666b079c0d1be4cb9ba07206,2006-09-19,1404.4789999999998,,,
666b079c0d1be4cb9ba07207,2006-09-20,1386.3319999999999,,,
666b079c0d1be4cb9ba07208,2006-09-21,1385.803,,,
666b079c0d1be4cb9ba07209,2006-09-22,1380.7830000000001,,,
666b079c0d1be4cb9ba0720a,2006-09-23,1175.308,,,
666b079c0d1be4cb9ba0720b,2006-09-24,1069.1750000000002,,,
666b079c0d1be4cb9ba0720c,2006-09-25,1401.0999999999997,,,
666b079c0d1be4cb9ba0720d,2006-09-26,1424.3039999999999,,,
666b079c0d1be4cb9ba0720e,2006-09-27,1417.328,,,
666b079c0d1be4cb9ba0720f,2006-09-28,1401.7309999999998,,,
666b079c0d1be4cb9ba07210,2006-09-29,1383.458,,,
666b079c0d1be4cb9ba07211,2006-09-30,1173.1679999999997,,,
666b079c0d1be4cb9ba07212,2006-10-01,1058.268,,,
666b079c0d1be4cb9ba07213,2006-10-02,1286.932,,,
666b079c0d1be4cb9ba07214,2006-10-03,1116.572,,,
666b079c0d1be4cb9ba07215,2006-10-04,1375.6360000000004,,,
666b079c0d1be4cb9ba07216,2006-10-05,1397.4590000000003,,,
666b079c0d1be4cb9ba07217,2006-10-06,1428.5919999999999,,,
666b079c0d1be4cb9ba07218,2006-10-07,1227.9099999999999,,,
666b079c0d1be4cb9ba07219,2006-10-08,1097.087,,,
666b079c0d1be4cb9ba0721a,2006-10-09,1406.128,,,
666b079c0d1be4cb9ba0721b,2006-10-10,1433.5879999999997,,,
666b079c0d1be4cb9ba0721c,2006-10-11,1429.996,,,
666b079c0d1be4cb9ba0721d,2006-10-12,1432.5120000000006,,,
666b079c0d1be4cb9ba0721e,2006-10-13,1426.507,,,
666b079c0d1be4cb9ba0721f,2006-10-14,1203.5259999999998,,,
666b079c0d1be4cb9ba07220,2006-10-15,1089.6849999999997,,,
666b079c0d1be4cb9ba07221,2006-10-16,1415.4740000000002,,,
666b079c0d1be4cb9ba07222,2006-10-17,1445.8819999999998,,,
666b079c0d1be4cb9ba07223,2006-10-18,1448.5110000000002,,,
666b079c0d1be4cb9ba07224,2006-10-19,1451.6470000000004,,,
666b079c0d1be4cb9ba07225,2006-10-20,1434.6660000000002,,,
666b079c0d1be4cb9ba07226,2006-10-21,1232.3390000000002,,,
666b079c0d1be4cb9ba07227,2006-10-22,1116.473,,,
666b079c0d1be4cb9ba07228,2006-10-23,1461.803,,,
666b079c0d1be4cb9ba07229,2006-10-24,1504.192,,,
666b079c0d1be4cb9ba0722a,2006-10-25,1468.365,,,
666b079c0d1be4cb9ba0722b,2006-10-26,1482.7469999999998,,,
666b079c0d1be4cb9ba0722c,2006-10-27,1476.272,,,
666b079c0d1be4cb9ba0722d,2006-10-28,1242.024,,,
666b079c0d1be4cb9ba0722e,2006-10-29,1173.7609999999997,,,
666b079c0d1be4cb9ba0722f,2006-10-30,1413.0659999999998,,,
666b079c0d1be4cb9ba07230,2006-10-31,1460.3989999999997,,,
666b079c0d1be4cb9ba07231,2006-11-01,1352.6580000000001,,,
666b079c0d1be4cb9ba07232,2006-11-02,1479.071,,,
666b079c0d1be4cb9ba07233,2006-11-03,1479.8999999999994,,,
666b079c0d1be4cb9ba07234,2006-11-04,1297.9589999999998,,,
666b079c0d1be4cb9ba07235,2006-11-05,1242.0639999999999,,,
666b079c0d1be4cb9ba07236,2006-11-06,1521.545,,,
666b079c0d1be4cb9ba07237,2006-11-07,1506.6689999999999,,,
666b079c0d1be4cb9ba07238,2006-11-08,1518.3640000000003,,,
666b079c0d1be4cb9ba07239,2006-11-09,1557.4110000000005,,,
666b079c0d1be4cb9ba0723a,2006-11-10,1484.2599999999998,,,
666b079c0d1be4cb9ba0723b,2006-11-11,1327.6640000000002,,,
666b079c0d1be4cb9ba0723c,2006-11-12,1226.6420000000003,,,
666b079c0d1be4cb9ba0723d,2006-11-13,1533.554,,,
666b079c0d1be4cb9ba0723e,2006-11-14,1523.361,,,
666b079c0d1be4cb9ba0723f,2006-11-15,1504.301,,,
666b079c0d1be4cb9ba07240,2006-11-16,1490.7790000000005,,,
666b079c0d1be4cb9ba07241,2006-11-17,1478.0950000000003,,,
666b079c0d1be4cb9ba07242,2006-11-18,1270.7199999999998,,,
666b079c0d1be4cb9ba07243,2006-11-19,1168.114,,,
666b079c0d1be4cb9ba07244,2006-11-20,1509.7119999999995,,,
666b079c0d1be4cb9ba07245,2006-11-21,1521.7780000000005,,,
666b079c0d1be4cb9ba07246,2006-11-22,1512.51,,,
666b079c0d1be4cb9ba07247,2006-11-23,1552.044,,,
666b079c0d1be4cb9ba07248,2006-11-24,1494.0879999999997,,,
666b079c0d1be4cb9ba07249,2006-11-25,1304.453,,,
666b079c0d1be4cb9ba0724a,2006-11-26,1155.541,,,
666b079c0d1be4cb9ba0724b,2006-11-27,1486.959,,,
666b079c0d1be4cb9ba0724c,2006-11-28,1520.421,,,
666b079c0d1be4cb9ba0724d,2006-11-29,1532.762,,,
666b079c0d1be4cb9ba0724e,2006-11-30,1531.5250000000003,,,
666b079c0d1be4cb9ba0724f,2006-12-01,1518.198,,,
666b079c0d1be4cb9ba07250,2006-12-02,1332.812,,,
666b079c0d1be4cb9ba07251,2006-12-03,1214.5240000000001,,,
666b079c0d1be4cb9ba07252,2006-12-04,1548.124,,,
666b079c0d1be4cb9ba07253,2006-12-05,1569.4800000000002,,,
666b079c0d1be4cb9ba07254,2006-12-06,1545.3,,,
666b079c0d1be4cb9ba07255,2006-12-07,1566.1240000000003,,,
666b079c0d1be4cb9ba07256,2006-12-08,1549.6809999999998,,,
666b079c0d1be4cb9ba07257,2006-12-09,1305.841,,,
666b079c0d1be4cb9ba07258,2006-12-10,1194.85,,,
666b079c0d1be4cb9ba07259,2006-12-11,1578.9830000000002,,,
666b079c0d1be4cb9ba0725a,2006-12-12,1561.264,,,
666b079c0d1be4cb9ba0725b,2006-12-13,1590.0090000000002,,,
666b079c0d1be4cb9ba0725c,2006-12-14,1593.613,,,
666b079c0d1be4cb9ba0725d,2006-12-15,1543.073,,,
666b079c0d1be4cb9ba0725e,2006-12-16,1349.1809999999998,,,
666b079c0d1be4cb9ba0725f,2006-12-17,1220.1880000000003,,,
666b079c0d1be4cb9ba07260,2006-12-18,1514.8519999999999,,,
666b079c0d1be4cb9ba07261,2006-12-19,1525.6670000000004,,,
666b079c0d1be4cb9ba07262,2006-12-20,1527.593,,,
666b079c0d1be4cb9ba07263,2006-12-21,1475.71,,,
666b079c0d1be4cb9ba07264,2006-12-22,1391.5790000000002,,,
666b079c0d1be4cb9ba07265,2006-12-23,1235.6880000000003,,,
666b079c0d1be4cb9ba07266,2006-12-24,1099.201,,,
666b079c0d1be4cb9ba07267,2006-12-25,1072.746,,,
666b079c0d1be4cb9ba07268,2006-12-26,1075.9220000000003,,,
666b079c0d1be4cb9ba07269,2006-12-27,1284.676,,,
666b079c0d1be4cb9ba0726a,2006-12-28,1314.6029999999998,,,
666b079c0d1be4cb9ba0726b,2006-12-29,1274.646,,,
666b079c0d1be4cb9ba0726c,2006-12-30,1237.751,,,
666b079c0d1be4cb9ba0726d,2006-12-31,1144.398,,,
666b079c0d1be4cb9ba0726e,2007-01-01,1128.8429999999998,,,
666b079c0d1be4cb9ba0726f,2007-01-02,1416.669,,,
666b079c0d1be4cb9ba07270,2007-01-03,1471.586,,,
666b079c0d1be4cb9ba07271,2007-01-04,1514.8229999999999,,,
666b079c0d1be4cb9ba07272,2007-01-05,1484.1680000000001,,,
666b079c0d1be4cb9ba07273,2007-01-06,1249.6629999999998,,,
666b079c0d1be4cb9ba07274,2007-01-07,1173.6870000000001,,,
666b079c0d1be4cb9ba07275,2007-01-08,1510.0130000000004,,,
666b079c0d1be4cb9ba07276,2007-01-09,1554.889,,,
666b079c0d1be4cb9ba07277,2007-01-10,1556.1219999999998,,,
666b079c0d1be4cb9ba07278,2007-01-11,1596.639,,,
666b079c0d1be4cb9ba07279,2007-01-12,1567.4529999999997,,,
666b079c0d1be4cb9ba0727a,2007-01-13,1350.8860000000004,,,
666b079c0d1be4cb9ba0727b,2007-01-14,1250.781,,,
666b079c0d1be4cb9ba0727c,2007-01-15,1518.8799999999999,,,
666b079c0d1be4cb9ba0727d,2007-01-16,1550.7920000000001,,,
666b079c0d1be4cb9ba0727e,2007-01-17,1564.2200000000005,,,
666b079c0d1be4cb9ba0727f,2007-01-18,1544.3240000000003,,,
666b079c0d1be4cb9ba07280,2007-01-19,1533.3469999999998,,,
666b079c0d1be4cb9ba07281,2007-01-20,1344.002,,,
666b079c0d1be4cb9ba07282,2007-01-21,1257.5210000000002,,,
666b079c0d1be4cb9ba07283,2007-01-22,1544.1819999999998,,,
666b079c0d1be4cb9ba07284,2007-01-23,1550.7099999999996,,,
666b079c0d1be4cb9ba07285,2007-01-24,1582.538,,,
666b079c0d1be4cb9ba07286,2007-01-25,1580.2329999999997,,,
666b079c0d1be4cb9ba07287,2007-01-26,1632.5869999999995,,,
666b079c0d1be4cb9ba07288,2007-01-27,1392.674,,,
666b079c0d1be4cb9ba07289,2007-01-28,1321.527,,,
666b079c0d1be4cb9ba0728a,2007-01-29,1564.3830000000003,,,
666b079c0d1be4cb9ba0728b,2007-01-30,1572.6550000000004,,,
666b079c0d1be4cb9ba0728c,2007-01-31,1598.002,,,
666b079c0d1be4cb9ba0728d,2007-02-01,1531.493,,,
666b079c0d1be4cb9ba0728e,2007-02-02,1523.7810000000002,,,
666b079c0d1be4cb9ba0728f,2007-02-03,1335.6460000000002,,,
666b079c0d1be4cb9ba07290,2007-02-04,1204.853,,,
666b079c0d1be4cb9ba07291,2007-02-05,1484.894,,,
